,video_id,t1,t2,t3,t4,t5,t6,t7
461,ZKmfjwPkc-k,,,,,,,0.9955501
462,PzoaQ4LK1uM,,0.1744625,,,,0.38512373,0.43708557
463,u517R64G3lc,,0.10888176,,,,0.10551142,0.78460646
464,Sd5o8jiorbk,,0.06825057,,,,0.06701632,0.85719126
465,pR6rEDFD9UM,,,,,,,0.9980592
466,ZHLM9vwhJoE,,,,,,,0.9948571
467,RRROYz_8QyM,,0.63227594,,,,0.022466872,0.34375927
468,1E_1QFy9Xtc,,0.13985352,0.01256627,,,0.43141058,0.41523108
469,q1X5WLsBDyI,,,,,,,0.9981838
470,sr8t1xUqs90,,0.3842289,,,,0.09935639,0.5146599
471,is-7c43n7RM,,0.54034483,,,,0.061237548,0.39760715
472,u4eOmoEhla0,,,0.22963862,,,,0.7678141
473,sEYcrxc84DM,,0.38394833,0.02163854,,,,0.5893051
474,bKubkQR1N3I,,,,,,,0.99587166
475,2WRtJ2Dn46Q,,,,,,,0.9973506
476,df3eS1RqPIo,,0.27453297,,,,,0.7232579
477,I--Gj7yMIeM,,0.31752282,,,,0.047279075,0.6334508
478,Ala-F0TUUn8,,,0.032769863,,,,0.96569496
479,JeTm5sd8ktg,,,,,,,0.99632746
480,B5_4AqJymQ4,,0.33039114,,,,,0.6660641
481,wmCKxCwiH-g,,0.37498507,,,,,0.6234381
482,remYeLICJG0,,0.073346995,,,,0.12811646,0.79754496
483,f3eeUQaxIPg,,,,,,0.023663959,0.97406423
484,oIErVOhb4EI,,0.14149664,,,,,0.8547543
485,wN_UDojWmlM,,0.47165927,,,,0.051496707,0.4758773
486,3Fm9Y7meaWw,,0.06954211,,,,0.4125457,0.51674706
487,sSjV_wDaptU,,0.020287018,,,,,0.97707385
488,ECG4rjUFbQ8,,,,,,,0.9988934
489,zgcl5jQKUs4,,,,,,,0.99778974
490,EsJ1WpG95IM,,,,,,,0.99721193
491,LdZEwfwJAZw,,,,,,,0.9974893
492,1DX1UJa65JM,,0.35791072,,,,0.2673699,0.37335232
493,rOYmSq1LxKs,,,,,,,0.9980377
494,-qOOjKx5i3c,,,,,,0.1395073,0.85565907
495,NeXK5-ocXME,,,,,,,0.997212
496,X3r_L5_CEH4,,,,,,,0.9987446
497,Cdfyj1LmsuE,,0.2677001,,,,0.10494834,0.6256332
498,6ESXmk84EiI,,0.12699255,,,,,0.86490095
499,RMtcJ-P7m_4,,0.020486575,,,,,0.9789011
500,rdNwP9TOPwE,,0.31426018,,,,0.15871036,0.5255394
501,3TGHy8T6mEM,,,,,,,0.99250454
502,k5SYF27NuAg,,0.23502913,,,,0.0942104,0.6685185
503,oxl_YCk1-3A,,0.40807265,,,,0.25447956,0.33487147
504,MTxA7_vEReQ,,0.5538211,,,,0.106817044,0.3378083
505,ppDKpGU6yUA,,0.12698412,,,,,0.86489314
506,3E8Pm0hADmo,,,,,,,0.99763954
507,hAe1GOm6zmU,,,,,,,0.9973071
508,u7l17IGdXas,,,,,,,0.9974518
509,ppmcFqdOfjo,,0.30617732,0.024200665,,,0.21438813,0.45460132
510,DMJUgEsuZWA,,0.5075799,,,,,0.49002638
511,tuQFodqQaFU,,,,,,,0.9965094
512,wy-ZH_-0gQ0,,0.51433617,,,,0.06805403,0.416079
513,Y6nB9XvcpmU,,,,,,,0.9947663
514,yajKZVdUWBQ,,,,,,,0.9944578
515,7eCHIt1L1OE,,0.5121257,,,,,0.4862551
516,TkRQqfErSaQ,,,0.049954776,,,0.5952482,0.35261276
517,gbQNyJTsPx4,,0.5154449,,,,,0.4816908
518,ZF_Kd-rnIkU,,,,,,,0.99851793
519,ADvKNDASm_g,,0.019805346,,,,,0.9787949
520,4cl1yiusGfE,,0.57621735,,,,,0.4224644
521,YA9_z_p4hw4,,0.5970667,,,,0.02014133,0.38081098
522,xaNXOkX7pK4,,,,,,,0.9923751
523,8yCMun_0K7I,,,,,,,0.9963604
524,AZze-yhwDvE,,0.40096962,,,,0.30502436,0.29245573
525,ao6tbXLydaI,,0.14652371,,,,0.20257087,0.6494644
526,9UYpJMF00EI,,0.08487868,0.010196891,,,0.30558804,0.59799194
527,SCJELrxCFrs,,0.040283803,,,,0.22114758,0.7322146
528,_wjDYSafX20,,,,,,,0.9981125
529,vJYqeTz9hTE,,,,,,,0.9970067
530,PWKIOdrotQY,,,0.16107978,,,,0.83509386
531,-WBw8SgxNZU,,0.042854898,,,,,0.95362043
532,Y7Yr6koOIBE,,0.28843337,0.033513784,,,0.13742286,0.53946465
533,OzRw6WYYnWk,,,,,,,0.9974515
534,laYht71RIok,,0.09979573,,,,0.07270793,0.82479745
535,U1gCxbbY7cg,,,,,,0.10048894,0.89833355
536,mgFHTVLNZ7Q,,,,,,,0.998118
537,vZBwHVF7yYg,,,,,,,0.99363816
538,Og8IWV0tuTw,,,,,,,0.9962654
539,ZjUClYuOGME,,0.02498288,,,,,0.9725505
540,1YrzNF01I6A,,,,,,,0.99714375
541,yAkC2pPcZ78,,,,,,,0.99845177
542,wwNmjHJPUy4,,0.60052544,,,,0.015506075,0.38264725
543,nRcZYRy4bgw,,,,,,,0.99726415
544,fTJVcFYxUHw,,,0.08751015,,,,0.90987045
545,i-CQEI-DUm4,,0.4531997,,,,,0.5439698
546,PJLJjt2wJMk,,,,,,,0.995546
547,0ql5b39A9DY,,0.07324277,,,,0.54024744,0.38361952
548,PK8NqtnPoKA,,,,,,,0.99860376
549,vJELuicoo6Q,,,,,,0.17486401,0.82362616
550,03YWRRDZsAk,,,,,,,0.9983546
551,VMD3ws3Rsnw,,0.015270811,,,,0.5084071,0.4732607
552,kQZkBwV2e9M,,0.38521263,,,,0.103518896,0.5102898
553,-cOYX11AfPc,,,,,,,0.9974067
554,bF691uF1OHo,,,,,,,0.99585056
555,iYCNfwhntDU,,,,,,,0.99829024
556,75NKQ9RxgwE,,0.45614997,0.13291205,,,,0.40553942
557,2aAUJTMeMMk,,0.4618259,,,,,0.5366762
558,TKjI4CYThjg,,0.32448336,,,,0.023041364,0.6508584
559,GI2e6XSdjRg,,,,,,,0.99742806
560,DeI4xQ8AW4o,,0.054950926,,,,,0.94076186
561,7tuhIVobrgI,,0.27197623,,,,,0.7169537
562,c-yVoyXfmLw,,0.6302216,,,,,0.3589629
563,YMFpCwBw7ps,,,,,,,0.99804807
564,5gSVC5q9xZU,,,,,,,0.99839807
565,70LcfBM48VE,,0.5362414,,,,,0.4622921
566,Ty5JMI4lzJs,,,0.019934634,,,,0.9780923
567,JZmQ-GFinNk,,0.3541697,,,,0.06981345,0.5746797
568,D6G9Q6Txp-8,,,0.061812297,,,,0.9351941
569,IV_GZd7dZt8,,,,,,,0.9982394
570,bSBZNkAsLPU,,0.10496009,,,,0.26221964,0.63177985
571,3PLu88Yn0pY,,,,,,,0.99714375
572,tqCttCMjM1s,,,,,,,0.99858505
573,tqZTUljf3nw,,,,,,0.22375247,0.7687347
574,AiiH0yiTMT8,,,,,,,0.99706036
575,_l5LAfT95FI,,0.58482164,,,,,0.4115797
576,h9D5_BWiL-Y,,,,,,,0.9958306
577,pi3rrE0I0T8,,0.2541039,,,,0.122706614,0.61990225
578,QNWUaAvOQzo,,,,,,,0.9986231
579,_jra0B-3zno,,,,,,,0.99002594
580,7zaFArdg-94,,,,,,,0.9962668
581,WBIliqFk5fY,,,,,,,0.9979663
582,5Ejm7lhbGVg,,0.51388913,,,,,0.4845977
583,ui3LxukmdIg,,0.18343884,,,,0.4030399,0.40292653
584,fA-0ihtEqCI,,,,,,0.023888353,0.9703895
585,oXh59L3_eIc,,0.107185684,,,,0.42746824,0.46160418
586,Bf1PICzUSHY,,,,,,,0.9984708
587,ViY4H9sUBW0,,0.5240925,,,,,0.47400802
588,uIbyo58N34o,,,,,,,0.99765325
589,y-w4HQQGiWc,,0.2813809,,,,0.08612813,0.63118786
590,3CIcbpOwL7o,,,,,,,0.9981687
591,fLKstdPC5xs,,0.2722909,,,,0.07532221,0.6514651
592,D6QUyEk8tzQ,,,,,,,0.998357
593,csGdz5_gZiY,,,,,,,0.9954794
594,Z0Fy-LS8QNw,,,,,,,0.9960438
595,eM_-JCYr-nU,,,,,,,0.9980879
596,F7xxBfIO_6c,,0.5993836,,,,,0.39818949
597,iJW5acwoaJE,,,,,,0.6367863,0.3577519
598,wlMMXKKyfu4,,,,,,,0.99778533
599,eD8OAF1Z-fo,,0.536884,,,,,0.45800364
600,oeAvgOKN6yo,,0.011290571,,,,,0.9868743
601,28ACY4Y9wHM,,,,,,,0.9983358
602,ooDVCt1ASyQ,,0.020435454,,,,,0.9780991
603,cj_KEus5eW4,,,,,,,0.9984246
604,iyOCX4NI5D8,,,,,,,0.997906
605,wns2YiXCQTE,,0.41614568,,,,,0.581877
606,vEY1s9hpe4k,,,,,,,0.99946404
607,AQTsw-vdyzM,,,,,,,0.997975
608,NkqGqaLB3xM,,0.21315509,,,,,0.7844031
609,dqnZteKhbog,,0.058983486,,,,0.03366075,0.90494055
610,XKiD0tsZaGc,,0.21266386,,,,0.4199332,0.3663673
611,gk3tNcTdrP8,,0.017912554,,,,,0.9798013
612,uXxXa_beXc4,,0.39709085,,,,,0.57429516
613,xgoeHYcKrAA,,0.3379034,,,,,0.6585181
614,VRdlQejnvpo,,0.079308115,,,,,0.9177466
615,8OJWvRZMuCQ,,,,,,,0.99799204
616,nz80W8l7a3I,,,,,,,0.99795085
617,vnOxsjcXb9s,,,,,,,0.9972004
618,gSfqc_uTTFk,,,,,,,0.9974282
619,kxs9rtRT3so,,,,,,,0.99877614
620,ifBZDc1eMEQ,,,,,,,0.9979392
621,pV-CDxURrzY,,0.31556475,,,,,0.6822397
622,jvpvLUpO2fM,,0.11296139,,,,,0.8848025
623,yh8_fuuo3yc,,,,,,,0.9984958
624,CwNhWxQAbsw,,0.2746443,,,,,0.72276264
625,gQbOuwJ97GM,,,,,,,0.99735725
626,kxPEXJ0qBlE,,0.22051963,,,,0.23768562,0.5403535
627,7YGaB2WhP3c,,,,,,,0.99687827
628,B-UltjvHfmI,,,,,,0.03154827,0.96616584
629,gnIiNVWXgFo,,,,,,0.3351013,0.6626199
630,GGBth-_LBAM,,0.12600164,,,,,0.87277615
631,5ustbfyfKZE,,0.58412826,,,,,0.41332424
632,kIGavGZMRqY,,0.18550485,,,,,0.8135963
633,uf4IERXMZEI,,,,,,,0.99680835
634,z__jhiCd5i0,,,,,,,0.9985968
635,neUTSESnXH4,,,,,,,0.99814165
636,CHNSzYJVFMM,,0.34116712,,,,0.020635666,0.63658535
637,WJc-NLwA6aU,,,,,,,0.99735683
638,M9jdcRfVso8,,0.011343836,,,,0.6613373,0.32460594
639,Xzy903CNrPY,,,,,,0.1038235,0.89380556
640,gV0_nsHs1aA,,,,,,,0.99847466
641,iVgUTQLYEtY,,,,,,0.47232714,0.5232818
642,UCbc3elC1g0,,,,,,,0.99728054
643,CBXNU5PRh00,,,0.026007758,,,,0.97259665
644,Z_i--EKzLL4,,0.16285053,,,,0.37081987,0.46302348
645,2k0bPEyLDA4,,,,,,,0.9971081
646,TsBeBnaGKnY,,,,,,,0.99660295
647,kZyhzBsCXUI,,,,,,,0.99745023
648,uh7-B1QdyzU,,0.18761721,,,,,0.8108698
649,VQB0WxscSkM,,,,,,0.6503173,0.34126785
650,gUK0rGRxz8Q,,0.28737447,,,,0.28938943,0.42152315
651,76cQ7Wu9B0A,,0.6023578,,,,,0.3953981
652,zN0ashx4Cns,,,,,,,0.9974123
653,1lmNy2hZ3hU,,,0.013813349,,,,0.98253185
654,QQBDYiXoLJE,,,,,,,0.997397
655,Urrnorr-hl0,,0.15243718,,,,0.05589267,0.79078877
656,mgczSxjYfnE,,0.38394555,0.021624055,,,,0.5893223
657,4dp5tQCVcZk,,,,,,,0.9972992
658,c9t2xlPWhRs,,0.27045828,,,,0.27938315,0.4491294
659,HBvrDtOOGMo,,0.37589073,,,,0.032063406,0.5910032
660,a05ehym0BOc,,,,,,,0.9974887
661,Rbb3K--bcY4,,0.053855754,,,,0.092670746,0.8514792
662,YWX3ty-3v-s,,,,,,,0.98134464
663,8bj5U2Yaubs,,,,,,,0.99721295
664,kDAo8BCi16c,,0.5735237,,,,,0.4249853
665,JZwY5Uf4_14,,0.08091135,,,,0.20511828,0.7119697
666,SlznZd1FiQs,,0.585,,,,,0.4121372
667,4Fv7koeEuXE,,0.1336316,,,,,0.86438036
668,MhvxfdRQTko,,0.4572421,,,,0.14539647,0.39574975
669,T1RvPOK7Qrs,,,,,,,0.9952803
670,NifhCss1jnc,,0.5403439,,,,0.06123969,0.39760605
671,ilPl9t30uPw,,0.32236508,,,,,0.6760798
672,EhAo38PuOVo,,,,,,,0.9978524
673,y-I94VkFiNA,,,,,,,0.9981402
674,udShKZl-6vs,,,,,,,0.99629897
675,i8XpEQ2_R0Y,,,,,,,0.9982963
676,QwxQNkmezpQ,,,,,,,0.9970681
677,gaWS5WPViQU,,0.06364669,,,,,0.9341658
678,CkF8Yyn0pVQ,,0.2740627,0.032921404,,,,0.6920636
679,aWoz94lGn08,,,0.083488785,,,,0.9145888
680,Xbygt9Xxxz8,,0.021048887,,,,0.24196124,0.73586154
681,vQsSRMCD1X4,,,,,,,0.997503
682,EmEhsT3TgzA,,0.22051881,,,,0.23768446,0.5403555
683,DF63P6Q8NCM,,,,,,,0.9846714
684,Q_K0R99VN7I,,,,,,,0.99756145
685,TBETOUg6SXs,,,,,,0.268755,0.72858405
686,dqUhi3_qbHk,,0.42707133,,,,,0.5623661
687,FJk3FzVj2iM,,,,,,,0.99792475
688,nreTiWc5dvs,,,,,,,0.99412
689,JB5CttNCyKE,,0.010647177,,,,,0.98535544
690,aqI9iMuN6b4,,,,,,,0.99847066
691,ES0gngZ8zSE,,0.3930248,,,,,0.60612315
692,hyW5O7i-IOc,,0.4005762,,,,,0.59762985
693,Mhdad4s9XXU,,,,,,,0.997874
694,XefLFTuywy0,,,,,,,0.9963755
695,BHc_htfBjIc,,,,,,,0.99819994
696,scFe4I3sYYQ,,,,,,,0.9977336
697,0SD5Hojk2jA,,0.5413739,,,,,0.45668155
698,4UHxl8dKWS4,,0.37149733,,,,0.23764871,0.38878888
699,Bz1hd8ZIH1A,,,,,,,0.9960777
700,ycsCNY-wSHg,,0.5311302,,,,,0.46547812
701,MU5jtNx8T1c,,0.043087814,,,,,0.9549192
702,1J9y0L5oIcU,,,,,,,0.99640614
703,EBLaM5WIuNA,,,,,,,0.9974346
704,0EexI7J8MuY,,,,,,,0.99851197
705,zd6nswkC2K0,,0.056951366,,,,0.35927683,0.5828743
706,mGPUToVpWME,,0.18870653,,,,,0.8060293
707,9ZwCDBBwSdU,,0.27418754,,,,0.03601517,0.68928754
708,yfsh4y2AOlg,,,,,,,0.99739915
709,_mzY8YB2EHY,,,,,,,0.99758095
710,v6bD44CTmTA,,,,,,,0.99871236
711,u_2neZRZ27I,,,,,,,0.9979256
712,rXi31YgJJOo,,,,,,,0.9971076
713,axgKdAla4pg,,,,,,,0.9984955
714,Z_iU7cXpewo,,0.3003137,,,,,0.69744366
715,I1Ei3rxePj0,,0.16779234,,,,0.06307156,0.7678087
716,WpvvCvwlxN0,,0.33241302,,,,0.029575998,0.63628817
717,l41QbLvxaD8,,,,,,0.5237849,0.47280714
718,LgxSP64pczc,,0.07366392,,,,0.25271535,0.6717264
719,mpw94HgC4kc,,0.5232905,,,,,0.47523236
720,56XHyzN1Pk8,,,,,,,0.9963598
721,ZUcq70xYzUs,,,,,,,0.99807
722,18r_o6yMjJY,,,,,,,0.99669695
723,ZYRtPRYZYF8,,0.41638047,,,,0.06919321,0.51347893
724,HoAlnAwdqcQ,,0.5543814,,,,0.039406806,0.40433836
725,-g1mHQwkpQY,,0.14468163,,,,0.49171144,0.36232919
726,IgaBb-CRYGw,,0.27464578,,,,,0.7227611
727,44SWeiQdAHo,,0.56588984,,,,0.017482573,0.41568497
728,WtkvBUg18OY,,0.2702463,,,,,0.7281724
729,9elT6CmBXlM,,0.55952364,,,,,0.43082
730,hfm_d-kOG40,,,,,,,0.9971721
731,hmvfzDTywt4,,0.10773282,,,,,0.89070153
732,dISpUG4YLvs,,0.20627931,,,,0.05389755,0.7381389
733,NlWXEjOOau4,,,,,,0.1395252,0.8556949
734,BL4hlng4SAQ,,0.39829203,,,,0.09030781,0.5096755
735,qI6RkmCOugI,,,,,,0.010614586,0.9884526
736,iJdDA_wFYpA,,0.029286182,,,,0.40440756,0.56481886
737,iWKn9cLLMvY,,,,,,,0.996563
738,UdvOEkhMdEw,,0.14655945,,,,0.20251738,0.64948213
739,icYsbGEmQVM,,0.5403597,,,,0.06120517,0.39762467
740,nO5ZBX0JZW0,,,,,,,0.9962511
741,t2d0Wj8dIfM,,,,,,,0.9994925
742,-7gyHZEving,,0.58332396,,,,0.042765975,0.37237573
743,X8IjG0M0Zxg,,0.2543985,,,,0.1207876,0.62381846
744,0IPabylDQHg,,,,,,0.100489356,0.8983331
745,vUj4usrnpFY,,0.01813569,,,,,0.9791831
746,nYY2tqrIRYE,,,,,,,0.9974871
747,toPxkmjuUTU,,,,,,,0.9974961
748,Ns1Y96zogRs,,0.08543481,,,,0.062903345,0.8485342
749,Eui2CWB2upY,,,,,,,0.99830866
750,53sZm3c1jIg,,,,,,,0.99930364
751,s_UaNWlSzDg,,0.39973977,,,,,0.5948197
752,DVfGHr5PfVY,,0.08544208,,,,0.062893264,0.848537
753,HJ7qn0Q7n6c,,0.06970825,,,,0.13486929,0.7939517
754,S7bniNtuYsc,,0.032635633,,,,0.03635785,0.92900497
755,DnR-yRLVpQg,,0.16040178,,,,0.21826895,0.61663765
756,W2kSiAzjWiY,,,,,,,0.99647856
757,tjMlDmCJAGE,,0.08478956,,,,0.1994728,0.7140232
758,drFxwzTKf6c,,,,,,,0.9987165
759,RjuOA20IdHY,,0.38071412,,,,0.35357684,0.2643031
760,QJi3uxknQrc,,,,,,,0.9979743
761,UvSL7JyIAeA,,,,,,,0.99852276
762,dURdFNSXL8A,,,,,,,0.9955712
763,G4uEhkYdoSQ,,,,,,0.14155142,0.85607076
764,J4chKRBSwvo,,0.44620743,,,,,0.5508096
765,RIv-CrA9PgY,,,0.012495278,,,,0.9840314
766,TkL5DW2ABZI,,0.295997,,,,,0.70189875
767,aXHFZbQCZc4,,0.20899783,,,,0.122983046,0.6668364
768,EKlMc9DNGA8,,,,,,0.20089087,0.7961007
769,Pu72l4QgyjY,,,,,,,0.98795664
770,auddPGVpqk0,,0.36162496,,,,,0.6352626
771,xv7VTpKbx9E,,0.3010117,,,,,0.69701666
772,Nt8UWWqa7uM,,,,,,,0.99564296
773,e_r_qNy7bno,,,0.15694195,,,,0.83689123
774,qhQzCayvfZ8,,0.54890877,,,,,0.44848904
775,aUGbl-Rced0,,0.08240942,,,,0.04969827,0.8666379
776,yjrmjarfzmI,,0.63734645,,,,,0.35888723
777,QtUCtOu0-Bs,,0.5590601,,,,,0.4397144
778,yN1FJCkwWf0,,,,,,,0.99676055
779,emHyQNfQKaw,,0.6183249,,,,,0.37859198
780,e2ZanubcQjE,,0.010290791,,,,,0.9864989
781,2vaVH0SJa3s,,0.6630876,,,,,0.32717156
782,GJLlxj_dtq8,,0.71178895,,,,,0.28569168
783,mDPjqf33m8k,,,,,,,0.9980605
784,we2I6pd3KlI,,,,,,,0.9966324
785,qL4vZjhwJsk,,0.09301328,0.12449904,,,0.20836836,0.5670912
786,NLsDn59fxdQ,,0.8446957,,,,,0.15349253
787,1ZdO8jT5TaY,,0.22353996,,,,,0.77433145
788,tagUtlYFhJQ,,0.6986489,,,,,0.29947257
789,2SfSUjxNHtE,,0.62404484,,,,,0.37441266
790,BXMBvKPRsEo,,0.90860254,,,,,0.07790196
791,R9MamtGWl9E,,0.8140359,,,,,0.1837612
792,Gb7a9Alm_ZM,,0.11010957,,,,,0.8878217
793,S6fjNq0PGYo,,0.060048234,,,,,0.93094754
794,GXRLOEeSC9Q,,0.68486446,,,,,0.31268227
795,hpJ6Tzoz-ZY,,0.61294955,,,,,0.38453183
796,gwQeXeJuuyQ,,,,,,,0.99747276
797,V3fSJPlAjAo,,0.24576296,,,,,0.7511254
798,TEFIF8dX3yU,,0.7662492,,,,,0.23113783
799,HuB4fd73G_8,,,,,,,0.9970802
800,HQgZh-eGESw,,,,,,,0.9834827
801,vsi3xRXryUA,,0.64026386,,,,,0.35767952
802,1pqioE3jqwg,,0.26493546,,,,0.12454806,0.6082352
803,YHZp6b8qJew,,,,,,,0.9972571
804,jRWJeKbhMK8,,0.61073667,,,,,0.3863529
805,Ov3Nq1WkUMI,,0.6998246,,,,,0.2986399
806,WKN9nvXTGHE,,0.6780345,,,,,0.32047737
807,biQbRjeaoHw,,0.5297908,,,,,0.46857172
808,C8sS1rRMXII,,,,,,,0.9980031
809,C-gwT7sI8SU,,0.7440697,,,,,0.25359198
810,mykA0jrZWF0,,0.8327418,,,,,0.16403468
811,DAxSM8yPs1k,,0.73492956,,,,,0.26376694
812,-DaDjFm7_qw,,0.40433842,,,,0.4236894,0.16981946
813,5H6d4MA-6X8,,0.5200138,,,,0.026786352,0.45206907
814,9L0ENfK9wvM,,0.6492436,,,,,0.34937775
815,S7900rTHdCo,,0.7735055,,,,,0.22383387
816,UKEVljWNaA8,,0.7357913,,,,,0.26127458
817,a59U6kRJHLg,,0.58730954,,,,,0.41039544
818,hJZM6i32MZ0,,0.72262335,,,,,0.27566007
819,l2qgTyTVUgI,,0.507548,,,,0.26620907,0.22432256
820,iqv7btFcIFo,,,,,,,0.9856866
821,dolFOVPUp-4,,0.7212254,,,,0.01940039,0.2579031
822,XQ6vX6nmboU,,0.2565356,,,,0.18658775,0.5558496
823,dRm8g7Y0plM,,0.84704673,,,,,0.1506073
824,C5SSsle77oY,,,,,,,0.99748987
825,ZXrc1wNS0L8,,0.5855853,,,,0.0677343,0.34446192
826,NhmwRxwwSTA,,0.76930594,,,,,0.22755587
827,0xT_2jfVaII,,0.8040226,,,,,0.19306797
828,BnUyVt-IgBI,,0.12907803,,,,0.0274802,0.8397722
829,ac9ogKirkGQ,0.14285715,0.14285715,0.14285715,0.14285715,0.14285715,0.14285715,0.14285715
830,wQjxHfLfdy0,,0.21329823,,,,,0.7856231
831,0QLu9gMhQNQ,,0.18227057,,,,,0.8163999
832,DDZW6ZUESzg,,,0.19105664,,,0.015915144,0.78864
833,KRSSXwLVgao,,0.61592937,,,,0.052736584,0.32947698
834,8DULIfYDyBo,,0.81940556,,,,,0.17403388
835,ktoZIF3AN9E,,,,,,,0.9972827
836,icQMelb7mKY,,0.8469195,,,,,0.15079461
837,ajTUqSXzZis,,0.23230939,,,,0.027567022,0.73793983
838,ybt03airuTk,,,,,,,0.99787414
839,vLAucnrFDOQ,,0.7220628,,,,,0.27596554
840,GGt4yJL09IU,,0.14772497,,,,0.22922024,0.6213721
841,S0S6kni_Ff0,,0.73433906,,,,,0.26406345
842,FopoTlnNRRs,,,,,,,0.99530447
843,tcUQG0MC_OQ,,0.55076724,,,,0.10864662,0.33874708
844,Z2vlynTXjqA,,0.5988913,,,,,0.3996443
845,s0mXMTjZy5M,,0.7396389,,,,,0.25869703
846,2K3mrnkSHxw,,0.8542249,,,,,0.14403376
847,TNR3xPNxzgM,,0.5198422,,,,,0.4780838
848,c4ikwbO_rho,,0.28678077,,,,0.24864556,0.46274522
849,WMg8SJJEC2I,,,,,,,0.9974664
850,XFQ4La8te1M,,0.07895724,,,,0.01917131,0.8994151
851,q2KjrPT8u8c,,0.119332075,,,,0.24113534,0.63817346
852,rXQJTW6uBq4,,0.49595794,,,,0.104258895,0.3976566
853,5P5QwVlB2kg,,0.08408711,0.041716676,,,,0.8649691
854,aRQHvynk7IA,,0.19042346,,,,,0.7891221
855,FqoxQaFG_9c,,0.45294732,,,,,0.54396784
856,Mmlv3ksJ2BA,,0.4475435,,,,,0.54928786
857,Mya3ZvVRTRg,,0.35498536,,,,0.15379414,0.4893313
858,8Uv-ffvBXOg,,0.289152,,,,0.1872106,0.5221731
859,1Rv6h55ZDiE,,0.06707207,,,,,0.9296016
860,HS2F8NWV4cQ,,0.23677614,,,,0.21917543,0.5426182
861,y_Vx3kt3NUw,,0.21187852,,,,,0.7838017
862,9yFrMgEerAs,,0.5163737,,,,,0.48204514
863,UdQxMux_cu0,,0.6029927,,,,0.17956017,0.21487002
864,Dtjllca-AaQ,,0.68715936,,,,,0.310761
865,e_aSht_ssls,,0.67658645,,,,,0.3221067
866,Ke162NPmBbE,,0.088652804,,,,,0.9099689
867,l5DLz7Ms11g,,0.56862885,,,,,0.42900264
868,MCDEY2MFnF8,,,,,,,0.9971851
869,WdYBSJyxtdo,,0.021764763,,,,,0.9755054
870,vvAB3U5umug,,0.33059627,,,,0.3962522,0.2713676
871,TXUOB9EuUIc,,0.7324964,,,,,0.26566392
872,MnQXRfCo7aU,,,,,,,0.99650854
873,_kYgiPN-bJU,,0.45852566,,,,0.06427706,0.47563756
874,ZQFn1Z-x9DQ,,0.73433876,,,,,0.26367918
875,_XLTaK5oz3c,,0.73499435,,,,,0.26295516
876,t7sOFoS-IRk,,0.642073,,,,,0.3562235
877,PpGk15i6eTc,,0.6074618,,,,,0.3908831
878,Tf3095vIE1I,,,0.123661466,,,0.011801359,0.86239177
879,R2yNky1CM3c,,0.6763137,,,,,0.32181332
880,gzaiCR-o5Hk,,0.66727704,,,,,0.33118412
881,HybxSfUtvgY,,0.5050015,,,,0.1911878,0.30245167
882,7gwBxKHBoEI,,0.3499436,,,,0.048726346,0.59689105
883,VTSwlRFyFlw,,0.81338084,,,,,0.18418446
884,pXkE0BlTBmI,,0.83390296,,,,,0.16347635
885,MfIYLXMhUl8,,,,,,,0.99753165
886,7MmN30IixrQ,,0.4098241,,,,0.33668885,0.25169376
887,5kFEg2fRxA4,,0.5946828,,,,,0.4036609
888,KNbWi-KzAik,,0.8152021,,,,,0.18286224
889,DhgPCAvRW7Y,,0.7827018,,,,,0.21540459
890,eg3u-rRjYF8,,0.77326596,,,,,0.22465989
891,pX56Sj4XzGM,,0.74636054,,,,,0.250843
892,5Xby_KZmHsw,,0.09648287,,,,,0.9010399
893,aiYZZmEdXlQ,,,,,,,0.9966035
894,0BwVW2-G0EU,,0.67679614,,,,0.035776824,0.28628716
895,qyuyKwMujCY,,0.58737946,,,,,0.410418
896,F0ZOqg8JjsE,,0.4199875,,,,0.33942586,0.2382506
897,UEDLieBoTsI,,0.09643256,,,,0.085504636,0.8154849
898,E5hZb7Eo-2g,,0.7054376,,,,,0.29215327
899,FEkYd1qF5Ko,,0.7054332,,,,,0.2921577
900,EMFCVvy0rkE,,,,,,0.1106817,0.8844485
901,BruI_wB2PSE,,0.43517926,,,,,0.5622283
902,cYsNQF20b5I,,0.73963845,,,,,0.25869757
903,oEIGX1MTh-M,,0.101442665,,,,0.3362706,0.5605431
904,s1C2cNdAzI0,,0.7418661,,,,,0.2559598
905,TvXBl063ixk,,0.6097304,,,,,0.3881891
906,Hz2AUON5jmY,,0.59913385,,,,,0.379827
907,mTS7juj9N1E,,0.8218136,,,,,0.17603125
908,HdUAEYqK5tE,,,,,,,0.9975877
909,YF3P2-I8bVc,,0.85615593,,,,,0.14186193
910,BJRccu6aXHM,,0.49932802,,,,0.031209059,0.46694252
911,KbuCQqV_ULI,,0.4327923,,,,,0.56457764
912,chgG_9rmDgg,,0.18190148,,,,,0.81605893
913,lh-ujKV8qcA,,0.5695551,,,,,0.42880702
914,bp6m0L--zSE,,,,,,,0.9971485
915,uH0UQl5JC2c,,0.60903066,,,,,0.37819046
916,inPgVEy6ojg,,0.25235137,,,,0.3710105,0.3750486
917,wAiH6rdr78Q,,0.78272635,,,,,0.21538559
918,6bLG0GcCYik,,0.8002743,,,,,0.19787638
919,UQaHNS7oCWY,,0.7458919,,,,,0.2523543
